,content,label
1558,"무슨 영환지 모르고 박해일이 나온다는 것 보게됬는데, 우리나라의 현실에 대해 시사하는 바가 많은 영화였다. 같다. 생각을 할 수 있었던 이유로 많은",0
2404,이 영화에는 슬픈 장면은 없었다 그럼에도 이 영화는 무척이나 감동적이였다 난 마지막장면의 희망을 느껴 기뻤지만 인간의 실수는 다시 반복되기에 마냥 행복한 엔딩이란 생각은 들지 않았지만 주인공 월이 더이상 혼자가 아니란 사실이 좋았다,1
1322,아이들과 보기에 좋은 애니메이션!,0
646,어머니버리는데서 감동을 다 깍어먹는 영화..,1
996,스텝업 1과 2의 남주 둘이서 님 하나 놓고 싸우네요...ㅋㅋㅋ 재밌어요,1
833,마지막 아버지와 이별을 앞두고 과거로 돌아가 산책하는 모습과 아들이 아버지를 보내려 마음먹는 그 순간까지 그 상황이 나였다면이라는 생각이 들며 눈물이 나도 모르게 흐르는듯이 난 것 같다. 삶에 대해 좋은교훈을 주는 좋은영화 인 거 같다,1
2615,좋은 영화다. 평론가들은 창의적으로 비평해야한다는 강박증이 있는건 아닌지..,0
712,삼가 명복을 고인의 빕니다.,0
1749,"마지막 장면에서 에반이 켈리를 붙잡았더라면? 다시 새로운 상상하게 만든다. 다른 타임 리프 영화처럼 터닝포인트를 한 가지 사건에만 않고 다양한 사건이 억지스럽지 않다. 나비효과의 가능성은 생각보다 무궁무진했고, 결과의 한계는 없었다.",1
2056,전 재밌게 잘 봣어요..,0
818,우리는 세상을 바꾸려 했어. 그런데 우리가 변했지.,1
2490,다시 보니까 너무 재밌고 뭉클하네요...ㅠㅠ,0
265,아쉽ㅋㅋㅋㅋㅋㅋㅋㅋ 개봉하지 아이맥스3D로,0
1766,보는내내지루한장면하나없이 감동적이였다,0
1834,세상 떳떳하고 너무 살기가 올바르게 어렵다. 많은 생각을 하게 만드는 영화.,0
202,카벙클의 음모는 무섭지만 참 따스한 영화네요.온가족이 함께 보면 좋을영화입니다,1
1715,커플들이 많이 볼 듯한 영화,0
251,나라도 평점 좀 올려야겠다 이건 정말 수작이다,0
673,낮설기에 더 내감정으로 분노할 수 있었습니다.,0
1267,짱좋은드라마^♥^ 완전,0
2328,OCN에서 다시해주는거 보는데 너무 재밌고 웃겨요!! 그리고 웃겼어요ㅋㅋㅋ 뽕 넣은 장면 진짜 성동일씨,1
1182,캬 잼없다는 똥개들 잼잇엇어,0
1056,완성도 높은 스토리 반전.. 높은 연기력에 집중이 잘되었다,1
664,이 영화는 처음과 끝에서 명화로 다시 태어났다.,0
1230,한국 사회의 치부를 수작 예언한 정확하게,0
1278,영화평 처음 사람 봅니다. 남겨 참 부끄럽게 만드네요...,0
1564,진짜루 재밌네요 .. 저는 실화가 아니라고 생각했는데 마지막에 실화이네요,1
2812,영화 좋네요..^^ 짠하고.. 마음도 주연 배우들도 너무 멋집니다!,0
1623,스타빛나는사랑! 지금 극장서 보는중! 한국최대의역작 클레멘타인을 뛰어넘는 완성도가 뛰어난 영화! 환희의 연기가 빛나는 영화임! 강력추천합니다!^^회장님:명대사! 그럼나랑 주말에 골프치러 사이판 가는거야?,1
2589,너무재밌어서,0
151,난 이영화 괜찮게 봤는데 특히 지루하다고 그러지 재밌기만 미스테리한 샤말란 특유의 반전이나 스릴러적 재미는 좀 약하지만 구성도 괜찮고 왜들 영화 특유의 한데..뭐 분위기에 묘하게 빠져들던데 여주인공의 순수한 사랑과 희망을 잃지않는 나름 모습도 멋졌고,1
169,"요리 천재인 쥐 레미가, 요리사들에게 배척받는 이겨내고 쉐프로서의 이루는 과정을 이야기 속에서 감동적으로 드러낸 것 같다. 유명한 음식 비평가 안톤 이고가 쥐들이 만든 라따뚜이를 먹고 한 말이",1
2668,오랜만에 정말 유쾌하면서도 깊게 본 영화였습니다. 영화를 다 나서서 생각이 많아지는 영화네요. 후반부에 당연이 인종차별할 줄 알았던 경찰과 주인공이 보니 깜둥이라고 하지 영화 게 감동적이었네요 특히 셜리가 진심으로 웃으며 피아노 치는 게 가장 영화입니다. 말라는 속에 감명 정말 잘 녹여서 하고자하는 말이 잘 와닿네요. 강추드리는 인상깊었습니다. 제 인생영화입니다,1
320,저도 어릴떄 아빠가 사다주셔서 매일봤던건데ㅋㅋ 다시 보고싶어요 이 이 영화,0
2960,멜깁슨 5년동안 굶주렸다는대사..옛날비디오로보니까 ㅋ,1
764,"너무,,잼있다,,훈훈하고,, 뭔가 진짜 뭉클한 느낌!!사남일녀,,홧팅♥",0
1087,좋아요~이정도면재미있네요... 좋아하시면 잔인한공포,0
1642,슈퍼 울트라 초재밌음. 노막 입벌릴때 참 매력있음ㅋ,0
1719,MBC이거 더빙판 다시보여줘요 ㅜㅜ,0
2690,종로 시장거리 세트장만,0
419,맥어보이 눈빛연기... 헤어질때 진짜 눈물나네요...,1
564,누나가 죽었는데 주인공 머릿속에서 멀쩡한 사람처럼 살아있는 것이 너무 큰 몰입 방해 요소였다. 죽은 사람이 이렇게 멀쩡하게 대화도 개 하고 주위인물 아무도 주인공이 허공에 대고 대화하는 걸 이상하게 여기지 않는 개연성 충돌이라 생각된다. 신파나 약간의 개연성 부족은 다 넘어갈 수 있지만 수 괜히 큰 부상을 입은것으로 해도 될 누나의 상황을 굳이 사망을 시킬필요가 있었나 싶은 생각이 상영 내내 들었다.죽은 누나와 멀쩡히 대화하는 주인공이 정신병걸린것이 아닌가 의심해야되는 개연성부족한 설정을 제외한면 그럭저럭 볼만했다.,1
2214,모든 재난영화는.. 볼만한 가치가 항상.. 있다..,0
2179,ㅋ 오리지널 아따맘마의,0
739,기묘하고 몽환적인 프랑스판 난쏘공을 보는 느낌...,0
2216,모든 재난영화는.. 볼만한 가치가 있다.. 항상..,0
2210,3시간짜리라 보기를 미뤘던 내가 바보같다는 생각을 하게 됐다. 영화가 끝나고 나니 뭐라 말할 수 없는 감정에 휩싸이게 됐다. 사람이 만난지 며칠만에 저런 사랑을 할 수 있다는 것에 놀라울 따름이다. 한 장면도 놓칠 수 없이 모든 장면이 명장면이다. 잭과 로즈가 끝까지 함께 했더라면 좋았겠지만 그렇지 않았기에 더욱 기억에 남는 영화가 될 것 같다.,1
3078,스님들 진솔하고 천진한 모습에 마음이 따뜻해지더군요.나는 길 위에서 무엇을 하고 있는 걸까..제 길을 가고 있는 걸까 하는 마음이 생기네요.도를 이루지 못하면 그 밥값을 하겠느냐며 울컥하시는 스님 뵈며 제 마음도 울컥했습니다.,0
55,알파치노의 알파치노에 탱고를 영화.음악에 맞춰 아름다운 여인과 화상적으로 의한 추는 모습은 너무나 인상적이다.잠깐의 환희 뒤에 담담히 가진 절망과 매순간 표정과 머리카락에서 조차 느껴졌던 어른으로서 잊을 고독은 결코 슬픔과 수가 없다.눈은 멀었지만 삶의 통찰력과 지혜를 맞이하는 깊은 마무리 되는 서사도 완벽하다.,1
1797,14년이 지난 지금 호빗3편을 모두 보고 다시 보 원정대를 보고 있습니다. 와.. 진짜 엄청나게 압축된 줄거리에 다시한번 감동과 재미를 선사하는군요. 사실 그 당시엔 무진장 지루하고 사 이해안가는 이름과 전쟁 이야기들때문에 힘들었었거든요.ㅋ,0
1815,모던 타임즈와 위대한 자 둘 중 하나를 꼽으라면 두 말 할 것없이 위대한 독재자를 선택,0
2515,오랜만에 볼만한 드라마~,0
1591,주성치의 개그 + 장민의 푼 미모 + 탄탄한 구성 + 푼수 오맹달,0
2134,"새로 얻은 하루가 너무 길어서 개연성이 없게 느껴졌고, 연주회에 늦지는 않을지 조마조마 하면서 봤다. 그리고 죽음을 미리 보지 않았다면 남자는 갈수록 여자에게 지치고 여자는 남자에게 실망만 커졌을 관계가 아닌지... 그래도 사랑이었을지 싶다.",1
1896,많이.. 안타깝다 ..,0
2217,싶다. 많이 보지 못해서 그럴 수있지만 난 이영화가 최고의 반전이 아닌가 영화를 정말 통쾌하고 결말이 신났다,1
2124,너무 영화음악이 좋았던것 같습니다.,0
2698,천사의 숨소리! 최고의 작품이네요 마지막 사 감동은 잊을수 없어요 쵝오!,1
811,내가원하던영화♥ 우리나라를 더많이볼수있었으면 좋앗을...,0
979,내 인생 최고의영화.. 나는 여자주인공 유 남자가 죽은게 아니라 원래 남자주인공이 죽을 운명이었지만 사랑을 모르는 남자에게 신이 주신 하루의 선물이라고 생각이든다..,1
1904,해리슨포드의 새로운 연기가 돋보임. 웃음이 절로나오는 코메디영화~~^^*,0
2991,마지막 제 장면이 제일 슬펐다.,1
1580,잼잼꿀잼허니잼핵잼잼잼,0
1332,한국 영화치고 좋다,0
2741,총성이후 이병헌이 송강호 머리 겨누고 빈 방아쇠두번 당길때 송강호 눈 질~두번 질끈 감는순간 울컥했다 ㅠㅠ,1
503,...잔잔해서 더욱 슬픈,0
1117,이 영화 외국판 애니메이션 잔인한거 많이나옴 ;,1
1490,"Ebs 봤는데요. 가족애보다는, 명화특선으로 러셀크로우 주연의 '쓰리데이즈'와 비슷한 느낌이 강합니다. 다만 해피엔딩이나 '질주'를 방황하는 범죄중독자이자 마라토너라는 느낌이 강합니다. 중반부터는 계속 뛰기때문에 서스펜스가 지속적인게 특히",1
1221,피아니스트와 같은 동급 영화라생각합니다 보시면 후회없을거예요 실화영화이니요,0
1092,스탠리의 볼만하구요~최고예요 긍정적인 마음이 너무나도 일깨워주는게 많은 사랑스러운 이야기 입니다. 영화에 나오는 인도 도시락 요리도 밝고,0
790,"부모의 욕심.. 그리고 것을 지혜롭게 헤쳐나간 비투스, 지식도 그만한 지혜가 수반되지 않으면 안된다는 나름의 교훈을 얻었습니다. 좋은 영화입니당.",1
2103,정말최고였어요~ 콘서트의 생생한 현장감이 잘 전달됐습니다~,0
32,박력넘치는 스턴트 액션 평작이다!,0
2444,"팜므파탈, 반전, 이 자동차 추격씬.. 원초적 본능이 이 영화에서 영향 받은 듯.",1
2323,어릴 땐 온 가족이서 봤던 영화. 집 마련하고 이사마치고 그날 저녁에 본 영화. 그 때의 기분 탓인진 몰랐는지만 그렇게 웃길 없었다.,0
2256,"지하실에 갖혀서 속고사는건 어쩌면, 우리일지도 몰라.",1
809,엔딩이 너무 심했지만 ㅜㅜ 눈물 쏙 빼게 아름다운 사랑이더라~,1
2296,역시나 원치않았던 결말. 보고 찜찜함이란,1
638,사람이네 볼줄 모르는 영화를,0
2359,꿀잼ㅋ.ㅋ짱이네여 장쯔이,0
2035,레이스는 포드가 이겼을지 모르지만 차에 대한 정신은 포드한테 이겼다. 보고나면 페라리가 빡치게 되는 영화,1
859,삶의 소중함을 알게해주는 정말 좋은영화!,0
2463,한국배급사들은 가족애가 주제인 영화. 액션보단 언제 정신차릴지.,0
1272,우리나라 작 현실의 모습을 반영하는 작품,0
2399,"뮤지컬 역대 1위가 괜히 된게 아니었군요. 이건 정말이지 대부,바람과함께 사라지다 레벨의 영화입니다. 3명의 주인공은 마치 뮤지컬계의 마잭,마돈나,엘비스급의 춤과 노래실력을 보여줌.",0
231,신은경씨 넘 멋져영..대박^^^,0
1518,아무리 재밌다고 백날을 이라 백문이 불여일견 말해도 했음,0
282,배두나씨좋아요,0
2001,자신을 희생하고 사랑하는 사람을 지킨 인어공주..결말이 씁쓸하다..아웅 ㅠㅠ,1
2858,"다들 재미있다고 하기도 무엇보다 하고 엠마스톤이 나온다고 하길래 기대하면서 보러 갔습니다. 제대로 아니라는 영화시작할때부터 끝날 때까지 '음?이게 뭐지?'라는 생각이 들었어요. 그리고 연기나 연출, 그리고 음악도 크루엘라에 맞는 ost였다고 생각은 합니다. 사람마다 이 영화가 현재 예매율 1위인 이유는 영화가 다른 영화는 볼게 없어서가 아닐까라는 아닌거 들더라구요. 개인적으로 크루엘라의 두 친구인 제스퍼와 호레이스가 중간에 크루엘라를 한번이라도 배신했다거나 크루엘라의 친엄마가 흥미롭진 아니었다면 개인차이는 생각도 들었구요. 두 남자배우가 너무 크루엘라한테 복종하고 도와주는 모습을 보니 네..딱히 모르겠더라구요. 배우들의 바로네스가 친엄마임을 알고 만든 훅훅 진행되는 스토리도 그닥 바로네스가 않았구요. 영화상에서 크게 문제는 없었던 듯 한데 보면서 지루하단 느낌이 들었으면 그건 물론 갑자기 그냥 생각이 같아요. 그런데 그런데 어땠을까라는 있지만요! 저는 다른분들이 칭찬하는 부분을 이해하기가 힘드네요..ㅠㅠ그래서 저는 딱히 추천할만한 영화는 처음 생각이 듭니다",1
440,기억상실에 걸리던 에반 대학교를 갔고 우연히 일기장을 읽었는데 과거의 기억상실이 있었던 때로 시간여행을 했다. 에반의 행동하나가 바뀌면 현재의 일은 더욱 더 꼬여만 갔다...기분이 이상해지고 뭔가 씁쓸하다..결국엔 태어나기전 엄마 뱃속으로 시간여행을 유 죽음을 택한다....영화는 정말 재밌었다,1
2640,지루하다니 스토리개연성이떨어진다니뭐니 뭐니할거면 니들이만들어봐,0
546,진짜대박..,0
1417,정말 유쾌하고 잼있게 본 영화!! 훌륭하당 ~ ^^,0
2929,타이타닉 보다도 포레스트 검프 보다도더 재미있다 특히 지붕 페인트칠하고 맥주먹는 장면은그렇게 평화로울 수가 없다,1
1615,영화를 보면서 내가 저상황 즉 섹스중독자라면 어찌했을까나...남자라면 알것이다...마이크 페스벤더의 연기는 연기가 아니다...실제이다..,1
1499,알파치노 연기때문에,0
128,여운이 남는 드라마였어요ㅠㅠ정말정말 재밌게,0
534,보 보고 정말 재밌다...,0
937,토마스 제인 이 바보. 마약을 하수구에 쏟아 버리는 바람에 일이 꼬이자나;;;;,1
81,코미디 사극에 명품 연기까지...,0
888,기태가 뭐라말하기힘든 특히 마지막에 너만없으면돼 라는말들었을때 있었던것도 나까지도 충격적이였어요 아빠가 이유를 알고싶어서 친구들찾아다니는데.. 딱히 이렇다할 큰사건이 보는 아니고 친구들한테 사소한 일들이 쌓이고 오해,1
261,"제니랑 재회하는 장면, 친구의 제대 후 꿈인 배를 모는 장면, 아들과 만나는 장면들이 나에게 감동을 주었던 영화. 우리는 인생을 애쓰고 노력하며 잘 살아보려고 그와 대조적으로 순수한 포레스트 옆에 시련이 와도 극복하게 하고 행복을 듬뿍 준 것 같은 느낌이다. 너무 애쓰지 않아도 운명이 삶을 이끌어주지 않을까? 이 영화를 보았다면 이젠 인생을 초콜릿 상자처럼 흘러가는대로 즐겨라~",1
